tradingitemid,fromdate,todate,divadjfactor
2618035,2019-05-13 00:00:00.000000,2019-08-13 00:00:00.000000,0.9264673951
2618035,2019-08-14 00:00:00.000000,2019-11-11 00:00:00.000000,0.9357341994
2618035,2019-11-12 00:00:00.000000,2020-02-20 00:00:00.000000,0.9456331385
2618035,2020-02-21 00:00:00.000000,2020-05-17 00:00:00.000000,0.9550731939
2618035,2020-05-18 00:00:00.000000,2020-08-16 00:00:00.000000,0.9696235098
2618035,2020-08-17 00:00:00.000000,2020-11-08 00:00:00.000000,0.9801591411
2618035,2020-11-09 00:00:00.000000,2021-02-18 00:00:00.000000,0.9910517823
2618035,2021-02-19 00:00:00.000000,,1.0000000000
2627536,2017-11-30 00:00:00.000000,2018-03-01 00:00:00.000000,0.9139618841
2627536,2018-03-02 00:00:00.000000,2018-05-30 00:00:00.000000,0.9176060703
2627536,2018-05-31 00:00:00.000000,2018-08-30 00:00:00.000000,0.9218412567
2627536,2018-08-31 00:00:00.000000,2018-11-29 00:00:00.000000,0.9270981069
2627536,2018-11-30 00:00:00.000000,2019-02-28 00:00:00.000000,0.9326267497
2627536,2019-03-01 00:00:00.000000,2019-05-30 00:00:00.000000,0.9380471074
2627536,2019-05-31 00:00:00.000000,2019-08-29 00:00:00.000000,0.9438669803
2627536,2019-08-30 00:00:00.000000,2019-11-28 00:00:00.000000,0.9503194480
2627536,2019-11-29 00:00:00.000000,2020-02-27 00:00:00.000000,0.9566289084
2627536,2020-02-28 00:00:00.000000,2020-05-28 00:00:00.000000,0.9639583769
2627536,2020-05-29 00:00:00.000000,2020-08-30 00:00:00.000000,0.9737791995
2627536,2020-08-31 00:00:00.000000,2020-11-29 00:00:00.000000,0.9839516318
2627536,2020-11-30 00:00:00.000000,2021-02-25 00:00:00.000000,0.9929802170
2627536,2021-02-26 00:00:00.000000,,1.0000000000
2627721,2017-12-08 00:00:00.000000,2018-03-07 00:00:00.000000,0.9586293601
2627721,2018-03-08 00:00:00.000000,2018-06-06 00:00:00.000000,0.9619406877
2627721,2018-06-07 00:00:00.000000,2018-09-06 00:00:00.000000,0.9656133852
2627721,2018-09-07 00:00:00.000000,2018-12-06 00:00:00.000000,0.9699241593
2627721,2018-12-07 00:00:00.000000,2019-03-06 00:00:00.000000,0.9741875622
2627721,2019-03-07 00:00:00.000000,2019-06-06 00:00:00.000000,0.9789060563
2627721,2019-06-07 00:00:00.000000,2019-09-08 00:00:00.000000,0.9837337417
2627721,2019-09-09 00:00:00.000000,2019-12-08 00:00:00.000000,0.9882735140
2627721,2019-12-09 00:00:00.000000,2020-03-08 00:00:00.000000,0.9922833629
2627721,2020-03-09 00:00:00.000000,2020-06-08 00:00:00.000000,0.9996372416
2627721,2020-06-09 00:00:00.000000,2020-09-08 00:00:00.000000,0.9997424333
2627721,2020-09-09 00:00:00.000000,2020-12-08 00:00:00.000000,0.9998503153
2627721,2020-12-09 00:00:00.000000,2021-03-08 00:00:00.000000,0.9999339498
2627721,2021-03-09 00:00:00.000000,,1.0000000000
2631805,2018-03-14 00:00:00.000000,2018-06-13 00:00:00.000000,0.9520032147
2631805,2018-06-14 00:00:00.000000,2018-09-12 00:00:00.000000,0.9563798540
2631805,2018-09-13 00:00:00.000000,2018-12-12 00:00:00.000000,0.9603434909
2631805,2018-12-13 00:00:00.000000,2019-03-13 00:00:00.000000,0.9645646182
2631805,2019-03-14 00:00:00.000000,2019-06-12 00:00:00.000000,0.9684794704
2631805,2019-06-13 00:00:00.000000,2019-09-11 00:00:00.000000,0.9719137947
2631805,2019-09-12 00:00:00.000000,2019-12-11 00:00:00.000000,0.9752766141
2631805,2019-12-12 00:00:00.000000,2020-03-11 00:00:00.000000,0.9791501218
2631805,2020-03-12 00:00:00.000000,2020-06-11 00:00:00.000000,0.9830528189
2631805,2020-06-12 00:00:00.000000,2020-09-13 00:00:00.000000,0.9876980774
2631805,2020-09-14 00:00:00.000000,2020-12-13 00:00:00.000000,0.9918236926
2631805,2020-12-14 00:00:00.000000,2021-03-11 00:00:00.000000,0.9960230774
2631805,2021-03-12 00:00:00.000000,,1.0000000000
2601079,2017-12-07 00:00:00.000000,2018-03-07 00:00:00.000000,0.9104221796
11311662,2004-08-19 00:00:00.000000,,1.0000000000
2601079,2018-03-08 00:00:00.000000,2018-06-06 00:00:00.000000,0.9165245079
2601079,2018-06-07 00:00:00.000000,2018-09-05 00:00:00.000000,0.9233375033
2601079,2018-09-06 00:00:00.000000,2018-12-05 00:00:00.000000,0.9295585225
2601079,2018-12-06 00:00:00.000000,2019-03-06 00:00:00.000000,0.9378400774
2601079,2019-03-07 00:00:00.000000,2019-06-05 00:00:00.000000,0.9470998163
2601079,2019-06-06 00:00:00.000000,2019-09-04 00:00:00.000000,0.9578145130
2601079,2019-09-05 00:00:00.000000,2019-12-04 00:00:00.000000,0.9730969807
2601079,2019-12-05 00:00:00.000000,2020-03-04 00:00:00.000000,0.9861282367
2601079,2020-03-05 00:00:00.000000,,1.0000000000
142650454,2017-12-05 00:00:00.000000,2018-02-01 00:00:00.000000,0.9773326168
313064514,2017-12-12 00:00:00.000000,2018-03-12 00:00:00.000000,0.8978724109
313064514,2018-03-13 00:00:00.000000,2018-06-11 00:00:00.000000,0.9014175770
313064514,2018-06-12 00:00:00.000000,2018-09-10 00:00:00.000000,0.9077925245
313064514,2018-09-11 00:00:00.000000,2018-12-10 00:00:00.000000,0.9140589248
313064514,2018-12-11 00:00:00.000000,2019-03-11 00:00:00.000000,0.9211716088
313064514,2019-03-12 00:00:00.000000,2019-06-10 00:00:00.000000,0.9277399375
313064514,2019-06-11 00:00:00.000000,2019-09-09 00:00:00.000000,0.9351172652
313064514,2019-09-10 00:00:00.000000,2019-12-09 00:00:00.000000,0.9422074551
2627939,2017-11-09 00:00:00.000000,2018-02-19 00:00:00.000000,0.7359330250
2627939,2018-02-20 00:00:00.000000,2018-05-06 00:00:00.000000,0.7450216504
2627939,2018-05-07 00:00:00.000000,2018-08-15 00:00:00.000000,0.7544830546
2627939,2018-08-16 00:00:00.000000,2018-11-07 00:00:00.000000,0.7642472634
2627939,2018-11-08 00:00:00.000000,2019-02-19 00:00:00.000000,0.7754950155
2627939,2019-02-20 00:00:00.000000,2019-05-06 00:00:00.000000,0.7888810055
2627939,2019-05-07 00:00:00.000000,2019-08-15 00:00:00.000000,0.8031002017
2627939,2019-08-16 00:00:00.000000,2019-11-06 00:00:00.000000,0.8237773438
2627939,2019-11-07 00:00:00.000000,2020-02-19 00:00:00.000000,0.8456243384
2627939,2020-02-20 00:00:00.000000,2020-04-20 00:00:00.000000,0.8735388743
2627939,2020-04-21 00:00:00.000000,2020-08-17 00:00:00.000000,0.9493669015
2627939,2020-08-18 00:00:00.000000,2020-11-05 00:00:00.000000,0.9672345346
2627939,2020-11-06 00:00:00.000000,2021-02-17 00:00:00.000000,0.9881703470
2627939,2021-02-18 00:00:00.000000,,1.0000000000
142650454,2018-02-02 00:00:00.000000,2018-05-07 00:00:00.000000,0.9795770132
142650454,2018-05-08 00:00:00.000000,2018-08-06 00:00:00.000000,0.9818927981
142650454,2018-08-07 00:00:00.000000,2018-11-05 00:00:00.000000,0.9841015549
142650454,2018-11-06 00:00:00.000000,2019-02-04 00:00:00.000000,0.9869547750
142650454,2019-02-05 00:00:00.000000,2019-05-06 00:00:00.000000,0.9897253512
142650454,2019-05-07 00:00:00.000000,2019-08-05 00:00:00.000000,0.9924649030
142650454,2019-08-06 00:00:00.000000,2019-11-04 00:00:00.000000,0.9951681626
142650454,2019-11-05 00:00:00.000000,2020-02-03 00:00:00.000000,0.9974630996
142650454,2020-02-04 00:00:00.000000,,1.0000000000
2640332,2000-01-01 00:00:00.000000,,1.0000000000
313064514,2019-12-10 00:00:00.000000,2020-03-09 00:00:00.000000,0.9493770743
313064514,2020-03-10 00:00:00.000000,2020-06-08 00:00:00.000000,0.9597151186
313064514,2020-06-09 00:00:00.000000,2020-09-07 00:00:00.000000,0.9697557302
313064514,2020-09-08 00:00:00.000000,2020-12-07 00:00:00.000000,0.9820440815
313064514,2020-12-08 00:00:00.000000,2021-03-08 00:00:00.000000,0.9918973666
313064514,2021-03-09 00:00:00.000000,,1.0000000000
2618035,2017-11-06 00:00:00.000000,2018-02-11 00:00:00.000000,0.8547772046
2618035,2018-02-12 00:00:00.000000,2018-05-06 00:00:00.000000,0.8683947868
2618035,2018-05-07 00:00:00.000000,2018-08-05 00:00:00.000000,0.8820542239
2618035,2018-08-06 00:00:00.000000,2018-11-07 00:00:00.000000,0.8941485844
2618035,2018-11-08 00:00:00.000000,2019-02-20 00:00:00.000000,0.9055498635
2618035,2019-02-21 00:00:00.000000,2019-05-12 00:00:00.000000,0.9160710758
2618035,2019-05-13 00:00:00.000000,2019-08-13 00:00:00.000000,0.9264673951
2618035,2019-08-14 00:00:00.000000,2019-11-11 00:00:00.000000,0.9357341994
2618035,2019-11-12 00:00:00.000000,2020-02-20 00:00:00.000000,0.9456331385
2618035,2020-02-21 00:00:00.000000,2020-05-17 00:00:00.000000,0.9550731939
2618035,2020-05-18 00:00:00.000000,2020-08-16 00:00:00.000000,0.9696235098
2618035,2020-08-17 00:00:00.000000,2020-11-08 00:00:00.000000,0.9801591411
2618035,2020-11-09 00:00:00.000000,2021-02-18 00:00:00.000000,0.9910517823
2618035,2021-02-19 00:00:00.000000,,1.0000000000
10286451,2004-06-10 00:00:00.000000,,1.0000000000
555183874,2017-12-18 00:00:00.000000,2018-03-20 00:00:00.000000,0.8851731022
2618412,2017-12-12 00:00:00.000000,2018-03-12 00:00:00.000000,0.9038634693
2618412,2018-03-13 00:00:00.000000,2018-06-11 00:00:00.000000,0.9091781363
2618412,2018-06-12 00:00:00.000000,2018-09-10 00:00:00.000000,0.9144837416
2618412,2018-09-11 00:00:00.000000,2018-12-11 00:00:00.000000,0.9196809651
2618412,2018-12-12 00:00:00.000000,2019-03-11 00:00:00.000000,0.9262613227
2618412,2019-03-12 00:00:00.000000,2019-06-10 00:00:00.000000,0.9341208903
2618412,2019-06-11 00:00:00.000000,2019-09-09 00:00:00.000000,0.9417095152
2618412,2019-09-10 00:00:00.000000,2019-12-09 00:00:00.000000,0.9497128821
2618412,2019-12-10 00:00:00.000000,2020-03-09 00:00:00.000000,0.9579587212
2618412,2020-03-10 00:00:00.000000,2020-06-08 00:00:00.000000,0.9669447798
2618412,2020-06-09 00:00:00.000000,2020-09-07 00:00:00.000000,0.9764133562
2618412,2020-09-08 00:00:00.000000,2020-12-07 00:00:00.000000,0.9854427379
2618412,2020-12-08 00:00:00.000000,2021-03-08 00:00:00.000000,0.9935742706
2618412,2021-03-09 00:00:00.000000,,1.0000000000
555183874,2018-03-21 00:00:00.000000,2018-06-18 00:00:00.000000,0.8916111261
555183874,2018-06-19 00:00:00.000000,2018-09-17 00:00:00.000000,0.8975495446
555183874,2018-09-18 00:00:00.000000,2018-12-17 00:00:00.000000,0.9042884828
555183874,2018-12-18 00:00:00.000000,2019-03-19 00:00:00.000000,0.9138175287
555183874,2019-03-20 00:00:00.000000,2019-06-20 00:00:00.000000,0.9219804642
316754620,2017-08-25 00:00:00.000000,2018-01-02 00:00:00.000000,0.9943032475
316754620,2018-01-03 00:00:00.000000,2018-03-27 00:00:00.000000,0.9975804500
316754620,2018-03-28 00:00:00.000000,,1.0000000000
2628431,2017-11-14 00:00:00.000000,2018-02-19 00:00:00.000000,0.9618354836
2628431,2018-02-20 00:00:00.000000,2018-05-14 00:00:00.000000,0.9649182896
2628431,2018-05-15 00:00:00.000000,2018-08-13 00:00:00.000000,0.9671759365
2628431,2018-08-14 00:00:00.000000,2018-11-19 00:00:00.000000,0.9695902549
2628431,2018-11-20 00:00:00.000000,2019-02-18 00:00:00.000000,0.9724302967
2628431,2019-02-19 00:00:00.000000,2019-05-13 00:00:00.000000,0.9752853474
555183874,2019-06-21 00:00:00.000000,2019-09-19 00:00:00.000000,0.9308200020
555183874,2019-09-20 00:00:00.000000,2019-12-19 00:00:00.000000,0.9393851362
555183874,2019-12-20 00:00:00.000000,2020-03-19 00:00:00.000000,0.9489004913
555183874,2020-03-20 00:00:00.000000,2020-06-18 00:00:00.000000,0.9650298145
555183874,2020-06-19 00:00:00.000000,2020-09-20 00:00:00.000000,0.9749719527
555183874,2020-09-21 00:00:00.000000,2020-12-17 00:00:00.000000,0.9838606950
555183874,2020-12-18 00:00:00.000000,2021-03-18 00:00:00.000000,0.9922438867
555183874,2021-03-19 00:00:00.000000,,1.0000000000
555183874,2017-12-18 00:00:00.000000,2018-03-20 00:00:00.000000,0.8851731022
555183874,2018-03-21 00:00:00.000000,2018-06-18 00:00:00.000000,0.8916111261
555183874,2018-06-19 00:00:00.000000,2018-09-17 00:00:00.000000,0.8975495446
555183874,2018-09-18 00:00:00.000000,2018-12-17 00:00:00.000000,0.9042884828
555183874,2018-12-18 00:00:00.000000,2019-03-19 00:00:00.000000,0.9138175287
555183874,2019-03-20 00:00:00.000000,2019-06-20 00:00:00.000000,0.9219804642
555183874,2019-06-21 00:00:00.000000,2019-09-19 00:00:00.000000,0.9308200020
555183874,2019-09-20 00:00:00.000000,2019-12-19 00:00:00.000000,0.9393851362
555183874,2019-12-20 00:00:00.000000,2020-03-19 00:00:00.000000,0.9489004913
2628431,2019-05-14 00:00:00.000000,2019-08-19 00:00:00.000000,0.9785406390
555183874,2020-03-20 00:00:00.000000,2020-06-18 00:00:00.000000,0.9650298145
2628431,2019-08-20 00:00:00.000000,2019-11-18 00:00:00.000000,0.9823541255
2628431,2019-11-19 00:00:00.000000,2020-02-17 00:00:00.000000,0.9865414832
2628431,2020-02-18 00:00:00.000000,2020-11-16 00:00:00.000000,0.9911993750
2628431,2020-11-17 00:00:00.000000,2021-02-15 00:00:00.000000,0.9966555184
2628431,2021-02-16 00:00:00.000000,,1.0000000000
555183874,2020-06-19 00:00:00.000000,2020-09-20 00:00:00.000000,0.9749719527
555183874,2020-09-21 00:00:00.000000,2020-12-17 00:00:00.000000,0.9838606950
555183874,2020-12-18 00:00:00.000000,2021-03-18 00:00:00.000000,0.9922438867
555183874,2021-03-19 00:00:00.000000,,1.0000000000
558575947,2018-05-01 00:00:00.000000,2018-08-01 00:00:00.000000,0.9186488020
558575947,2018-08-02 00:00:00.000000,2018-10-17 00:00:00.000000,0.9245909029
558575947,2018-10-18 00:00:00.000000,2019-01-23 00:00:00.000000,0.9309749395
558575947,2019-01-24 00:00:00.000000,2019-04-16 00:00:00.000000,0.9376919304
558575947,2019-04-17 00:00:00.000000,2019-07-17 00:00:00.000000,0.9435745649
558575947,2019-07-18 00:00:00.000000,2019-10-16 00:00:00.000000,0.9503517267
558575947,2019-10-17 00:00:00.000000,2020-01-22 00:00:00.000000,0.9583841610
558575947,2020-01-23 00:00:00.000000,2020-04-22 00:00:00.000000,0.9648760220
558575947,2020-04-23 00:00:00.000000,2020-07-22 00:00:00.000000,0.9747360690
558575947,2020-07-23 00:00:00.000000,2020-10-21 00:00:00.000000,0.9837590159
558575947,2020-10-22 00:00:00.000000,2021-01-20 00:00:00.000000,0.9928366762
558575947,2021-01-21 00:00:00.000000,,1.0000000000
2626277,2017-12-12 00:00:00.000000,2018-03-15 00:00:00.000000,0.8584169191
2626277,2018-03-16 00:00:00.000000,2018-06-14 00:00:00.000000,0.8619480458
2626277,2018-06-15 00:00:00.000000,2018-09-13 00:00:00.000000,0.8657943111
2626277,2018-09-14 00:00:00.000000,2018-11-15 00:00:00.000000,0.8705482882
2626277,2018-11-16 00:00:00.000000,2019-02-13 00:00:00.000000,0.8756970242
2626277,2019-02-14 00:00:00.000000,2019-05-16 00:00:00.000000,0.8810327361
2626277,2019-05-17 00:00:00.000000,2019-08-15 00:00:00.000000,0.8869047218
2626277,2019-08-16 00:00:00.000000,2019-09-26 00:00:00.000000,0.8930723485
2626277,2019-09-27 00:00:00.000000,2019-11-14 00:00:00.000000,0.9541413001
2626277,2019-11-15 00:00:00.000000,2020-02-12 00:00:00.000000,0.9604037135
2626277,2020-02-13 00:00:00.000000,2020-05-14 00:00:00.000000,0.9665998665
2626277,2020-05-15 00:00:00.000000,2020-08-13 00:00:00.000000,0.9780434324
2626277,2020-08-14 00:00:00.000000,2020-11-11 00:00:00.000000,0.9864314549
2626277,2020-11-12 00:00:00.000000,2021-02-10 00:00:00.000000,0.9927927928
2626277,2021-02-11 00:00:00.000000,,1.0000000000
563365077,2018-05-24 00:00:00.000000,2018-06-07 00:00:00.000000,0.9697363175
563365077,2018-06-08 00:00:00.000000,2018-09-03 00:00:00.000000,0.9718389548
563365077,2018-09-04 00:00:00.000000,2018-12-03 00:00:00.000000,0.9739325329
563365077,2018-12-04 00:00:00.000000,2019-03-25 00:00:00.000000,0.9762692233
563365077,2019-03-26 00:00:00.000000,2019-06-03 00:00:00.000000,0.9786205460
563365077,2019-06-04 00:00:00.000000,2019-09-02 00:00:00.000000,0.9813837099
563365077,2019-09-03 00:00:00.000000,2019-12-02 00:00:00.000000,0.9836580638
563365077,2019-12-03 00:00:00.000000,2020-03-01 00:00:00.000000,0.9858136330
563365077,2020-03-02 00:00:00.000000,2020-06-09 00:00:00.000000,0.9881881339
563365077,2020-06-10 00:00:00.000000,2020-08-24 00:00:00.000000,0.9911366919
563365077,2020-08-25 00:00:00.000000,2020-11-22 00:00:00.000000,0.9944754584
563365077,2020-11-23 00:00:00.000000,2021-03-01 00:00:00.000000,0.9976027397
563365077,2021-03-02 00:00:00.000000,,1.0000000000
569484256,2017-12-07 00:00:00.000000,2018-03-07 00:00:00.000000,0.8974122199
2628629,2017-10-06 00:00:00.000000,2018-01-29 00:00:00.000000,0.9424529205
2628629,2018-01-30 00:00:00.000000,2018-04-08 00:00:00.000000,0.9466435868
2628629,2018-04-09 00:00:00.000000,2018-07-09 00:00:00.000000,0.9510619245
2628629,2018-07-10 00:00:00.000000,2018-10-09 00:00:00.000000,0.9556795402
2628629,2018-10-10 00:00:00.000000,2019-01-28 00:00:00.000000,0.9604657226
2628629,2019-01-29 00:00:00.000000,2019-04-08 00:00:00.000000,0.9652886796
2628629,2019-04-09 00:00:00.000000,2019-07-09 00:00:00.000000,0.9695880603
2628629,2019-07-10 00:00:00.000000,2019-10-09 00:00:00.000000,0.9739312803
2628629,2019-10-10 00:00:00.000000,2020-01-27 00:00:00.000000,0.9785878109
2628629,2020-01-28 00:00:00.000000,2020-04-06 00:00:00.000000,0.9825440724
2628629,2020-04-07 00:00:00.000000,2020-07-23 00:00:00.000000,0.9876900586
2628629,2020-07-24 00:00:00.000000,2020-10-07 00:00:00.000000,0.9916901969
2628629,2020-10-08 00:00:00.000000,2021-01-28 00:00:00.000000,0.9957272811
2628629,2021-01-29 00:00:00.000000,,1.0000000000
2628645,2017-11-21 00:00:00.000000,2018-02-21 00:00:00.000000,0.9701661858
2628645,2018-02-22 00:00:00.000000,2018-05-16 00:00:00.000000,0.9724266874
2628645,2018-05-17 00:00:00.000000,2018-08-21 00:00:00.000000,0.9752738983
2628645,2018-08-22 00:00:00.000000,2018-11-19 00:00:00.000000,0.9784792073
2628645,2018-11-20 00:00:00.000000,2019-02-27 00:00:00.000000,0.9819349440
2628645,2019-02-28 00:00:00.000000,2019-05-22 00:00:00.000000,0.9851169968
2628645,2019-05-23 00:00:00.000000,2019-08-20 00:00:00.000000,0.9888317911
2628645,2019-08-21 00:00:00.000000,2019-11-19 00:00:00.000000,0.9924772539
2628645,2019-11-20 00:00:00.000000,2020-02-26 00:00:00.000000,0.9960063233
2628645,2020-02-27 00:00:00.000000,,1.0000000000
317560689,2017-12-28 00:00:00.000000,2018-03-27 00:00:00.000000,0.9538706562
317560689,2018-03-28 00:00:00.000000,2018-06-27 00:00:00.000000,0.9576664010
317560689,2018-06-28 00:00:00.000000,2018-09-26 00:00:00.000000,0.9615039742
317560689,2018-09-27 00:00:00.000000,2018-12-27 00:00:00.000000,0.9656141365
317560689,2018-12-28 00:00:00.000000,2019-03-27 00:00:00.000000,0.9694701664
317560689,2019-03-28 00:00:00.000000,2019-06-26 00:00:00.000000,0.9730473440
317560689,2019-06-27 00:00:00.000000,2019-09-26 00:00:00.000000,0.9764441258
317560689,2019-09-27 00:00:00.000000,2019-12-29 00:00:00.000000,0.9796598561
317560689,2019-12-30 00:00:00.000000,2020-03-29 00:00:00.000000,0.9828261775
317560689,2020-03-30 00:00:00.000000,2020-06-28 00:00:00.000000,0.9868393992
317560689,2020-06-29 00:00:00.000000,2020-09-28 00:00:00.000000,0.9903007433
317560689,2020-09-29 00:00:00.000000,2020-12-29 00:00:00.000000,0.9935670018
317560689,2020-12-30 00:00:00.000000,2021-03-29 00:00:00.000000,0.9969735720
317560689,2021-03-30 00:00:00.000000,,1.0000000000
569484256,2018-03-08 00:00:00.000000,2018-05-28 00:00:00.000000,0.9047485143
569484256,2018-05-29 00:00:00.000000,2018-08-27 00:00:00.000000,0.9112399835
569484256,2018-08-28 00:00:00.000000,2018-11-27 00:00:00.000000,0.9186589285
569484256,2018-11-28 00:00:00.000000,2019-02-28 00:00:00.000000,0.9259921440
569484256,2019-03-01 00:00:00.000000,2019-05-28 00:00:00.000000,0.9339265946
569484256,2019-05-29 00:00:00.000000,2019-08-28 00:00:00.000000,0.9415351210
569484256,2019-08-29 00:00:00.000000,2019-11-25 00:00:00.000000,0.9484780564
569484256,2019-11-26 00:00:00.000000,2020-03-05 00:00:00.000000,0.9560706920
569484256,2020-03-06 00:00:00.000000,2020-05-18 00:00:00.000000,0.9628608713
569484256,2020-05-19 00:00:00.000000,2020-08-18 00:00:00.000000,0.9711848419
569484256,2020-08-19 00:00:00.000000,2020-11-18 00:00:00.000000,0.9806101968
569484256,2020-11-19 00:00:00.000000,2021-03-04 00:00:00.000000,0.9902407880
569484256,2021-03-05 00:00:00.000000,,1.0000000000
530272885,2017-12-06 00:00:00.000000,2018-03-05 00:00:00.000000,0.9408365933
46875436,2017-12-28 00:00:00.000000,2018-03-27 00:00:00.000000,0.9307325510
46875436,2018-03-28 00:00:00.000000,2018-06-20 00:00:00.000000,0.9355918797
46875436,2018-06-21 00:00:00.000000,2018-09-19 00:00:00.000000,0.9410132328
46875436,2018-09-20 00:00:00.000000,2018-12-19 00:00:00.000000,0.9459414175
46875436,2018-12-20 00:00:00.000000,2019-03-20 00:00:00.000000,0.9514253536
46875436,2019-03-21 00:00:00.000000,2019-06-19 00:00:00.000000,0.9566088786
46875436,2019-06-20 00:00:00.000000,2019-09-18 00:00:00.000000,0.9614337384
46875436,2019-09-19 00:00:00.000000,2019-12-18 00:00:00.000000,0.9659762312
46875436,2019-12-19 00:00:00.000000,2020-03-18 00:00:00.000000,0.9706849415
46875436,2020-03-19 00:00:00.000000,2020-06-17 00:00:00.000000,0.9780341612
46875436,2020-06-18 00:00:00.000000,2020-09-16 00:00:00.000000,0.9839515259
46875436,2020-09-17 00:00:00.000000,2020-12-16 00:00:00.000000,0.9904661018
46875436,2020-12-17 00:00:00.000000,2021-03-17 00:00:00.000000,0.9955030268
46875436,2021-03-18 00:00:00.000000,,1.0000000000
